id;name; price ;weight;thumbnail;reference;ean;description;date_upd;articleGroup;category;category_full;category_id;attribute;features;sale_price;stock;Images;image_0;primary_image;image_1;image_2;image_3;image_4;image_5;image_6;image_7;image_8;image_9;image_10;image_11
4641;PROFESSIONAL GARAGE SERIES - BACKING PANEL; 3.486.55 ;0;https://sptools.eu/img/tmp/product_mini_8056.jpg;SP41105-S;;"<p><strong>SP WORKSHOP SERIES 11-PIECE WORKSHOP EQUIPMENT</strong></p>
<p><strong>Features of the SP workshop series</strong></p>
<p>*Double-walled construction</p>
<p>*Ball bearing drawer slides with magnetic softclose.</p>
<p>*40kg load weight per drawer</p>
<p>*Double layer of powder coating for protection</p>
<p>*Fully extendable drawers (100%)</p>
<p>*Central lock with key</p>
<p>*Door cabinets equipped with double gas springs as standard</p>
<p>*Optionally available with adjustable feet (SP00417)</p>";15-1-2026 10:40;3;SP Workshop Series;Storage Solutions>SP Workshop Series;382;0;;2499;1;https://sptools.eu/8056/workshop-series-4-delige-werkplaatsinrichting-houten-blad.jpg;https://sptools.eu/8056/workshop-series-4-delige-werkplaatsinrichting-houten-blad.jpg;https://sptools.eu/8056/workshop-series-4-delige-werkplaatsinrichting-houten-blad.jpg;;;;;;;;;;;
4642;KNEE PAD; 27.53 ;0,3;https://sptools.eu/img/tmp/product_mini_6662.jpg;SPR30;;"<div>
  <ul>
    <li>Enjoy comfort with our soft kneeling pad, perfect for long periods of kneeling</li>
    <li>Say goodbye to knee and lower back pain with this product</li>
    <li>Our kneeling pad is tough, lightweight, and easy to clean</li>
    <li>Conveniently carry this pad with the included handle</li>
    <li>Dimensions: 550mm x 320mm x 22mm</li>
  </ul>
</div>";11-1-2026 22:01;6;Accessories;Storage Solutions>Accessories;105;0;;19;1;https://sptools.eu/6662/foam-kneeling-pad.jpg;https://sptools.eu/6662/foam-kneeling-pad.jpg;https://sptools.eu/6662/foam-kneeling-pad.jpg;;;;;;;;;;;
4643;KEY SET STUBBY SAE BALL DRIVE HEX 9PC; 28.64 ;25;https://sptools.eu/img/tmp/product_mini_6705.jpg;SP34532;;"<p><strong>Contents:</strong></p>
<ul>
<li>1/16”, 5/64”, 3/32”, 1/8”, 5/32”, 3/16”, 1/4”, 5/16” &amp; 3/8” Hex Keys</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Ball drive end allows for angled reach to awkward fasteners</li>
<li>Hex shanks allow for use of a spanner to add more leverage on stubborn fasteners</li>
<li>Chrome Vanadium Steel (Cr-V) Hex Keys</li>
<li>Hardened and tempered for strength and durability</li>
<li>Double ended</li>
<li>Lifetime warranty</li>
</ul>
<p></p>";6-1-2026 12:27;3;Hex Key Sets;Screwdrivers>Hex Key Sets;131;0;;19;1;https://sptools.eu/6705/ball-drive-hex-key-set-stubby-sae-colour-coded-9pc.jpg;https://sptools.eu/6705/ball-drive-hex-key-set-stubby-sae-colour-coded-9pc.jpg;https://sptools.eu/6705/ball-drive-hex-key-set-stubby-sae-colour-coded-9pc.jpg;;;;;;;;;;;
4644;STUBBY KEY SET METRIC BALL DRIVE HEX 9PC; 28.64 ;25;https://sptools.eu/img/tmp/product_mini_6704.jpg;SP34531;;"<p><strong><span>Contents:</span></strong></p>
<ul>
<li>1.5, 2, 2.5, 3, 4, 5, 6, 8 &amp; 10mm Hex Keys</li>
</ul>
<p></p>
<p><strong><span>Specifications:</span></strong></p>
<ul>
<li><span>Ball drive end allows for angled reach to awkward fasteners</span></li>
<li><span>Hex shanks allow for use of a spanner to add more leverage on stubborn fasteners</span></li>
<li><span>Chrome Vanadium Steel (Cr-V) Hex Keys</span></li>
<li><span>Hardened and tempered for strength and durability</span></li>
<li><span>Double ended</span></li>
<li><span>Lifetime warranty</span></li>
</ul>";6-1-2026 12:27;3;Hex Key Sets;Screwdrivers>Hex Key Sets;131;0;;19;0;https://sptools.eu/6704/ball-drive-hex-key-set-stubby-metric-colour-coded-9pc.jpg;https://sptools.eu/6704/ball-drive-hex-key-set-stubby-metric-colour-coded-9pc.jpg;https://sptools.eu/6704/ball-drive-hex-key-set-stubby-metric-colour-coded-9pc.jpg;;;;;;;;;;;
4645;KEY SET STUBBY DRIVE TORX 9PC; 30.77 ;25;https://sptools.eu/img/tmp/product_mini_6706.jpg;SP34537;;"<p><strong>Contents:</strong></p>
<ul>
<li>T-10, T-15, T-20, T-25, T-27, T-30, T-40, T-45 &amp; T-50 </li>
</ul>
<p><strong><span><span><br /></span></span><span>Specifications:</span></strong></p>
<ul>
<li><ul>
<li class=""li1""><span class=""s1""></span>Colour coded for easy identification</li>
<li class=""li1""><span class=""s1""></span>Chrome Vanadium Steel (Cr-V) Hex Keys</li>
<li class=""li1""><span class=""s1""></span>Hardened and tempered for strength and durability</li>
<li class=""li1""><span class=""s1""></span>Double ended</li>
<li class=""li1""><span class=""s1""></span>Chemically blackened</li>
<li class=""li1""><span class=""s1""></span>Lifetime warranty</li>
</ul></li>
</ul>
<p></p>";6-1-2026 12:27;3;Hex Key Sets;Screwdrivers>Hex Key Sets;131;0;;21;1;https://sptools.eu/6706/key-set-stubby-tamper-proof-torx-colour-coded-9pc.jpg;https://sptools.eu/6706/key-set-stubby-tamper-proof-torx-colour-coded-9pc.jpg;https://sptools.eu/6706/key-set-stubby-tamper-proof-torx-colour-coded-9pc.jpg;;;;;;;;;;;
4651;SPANNER SET ROE METRIC JUMBO 10PC; 338.43 ;0;https://sptools.eu/img/tmp/product_mini_8846.jpg;T810020;;"<div>
<ul>
<li>Get this set of 10 wrenches ranging from 24mm to 50mm</li>
<li>Made with Chrome Vanadium Steel (Cr-V) for top-notch strength and durability</li>
<li>Meets and surpasses international ANSI and DIN standards</li>
<li>Comes with a lifetime warranty for your peace of mind</li>
</ul>
</div>";6-1-2026 11:36;3;Sets;Spanners>Sets;18;0;;229;1;https://sptools.eu/8846/spanner-set-roe-metric-jumbo-10pc.jpg;https://sptools.eu/8846/spanner-set-roe-metric-jumbo-10pc.jpg;https://sptools.eu/8846/spanner-set-roe-metric-jumbo-10pc.jpg;;;;;;;;;;;
4652;T8 LOCKING PLIERS 10PC SET; 126.25 ;0;https://sptools.eu/img/tmp/product_mini_6732.jpg;T832929;;"<p><strong>SET INCLUDES:</strong></p>
<ul>
<li>2x C-Type Locking Pliers - 275mm (11"")</li>
<li>2x C-Type Locking Pliers - 160mm (6"")</li>
<li>1x Long Nose Locking Pliers - 225mm (9"")</li>
<li>1x Long Nose Locking Pliers - 150mm (6"")</li>
<li>1x Curved Jaw Locking Pliers - 220mm (9"")</li>
<li>1x Curved Jaw Locking Pliers - 175mm (7"")</li>
<li>2x Sheet Metal Locking Pliers - 200mm (8"")</li>
</ul>
<p><strong><span><span><br /></span></span>TOOL FEATURES:</strong></p>
<ul>
<li><span>888 Series</span></li>
<li><span>Non-slip jaws C-Clamps - Standard jaws provide versatility for a wider range of applications</span></li>
<li><span>Curved Jaw - maximises pressure points for any bolt, nut or locking tool applications</span></li>
<li><span>Long Nose - Long nose for easy access in extended reach applications</span></li>
<li><span>Sheet Metal - Ideal for upholstery work. Bending, forming and crimping sheet metal.</span></li>
<li><span>Heavy duty hardened jaws for increased gripping power</span></li>
<li><span>Ergonomical non-slip rubber handles</span></li>
<li><span>Heavy duty knurled adjuster nut</span></li>
<li><span>Easy quick-release lever</span></li>
<li><span>Includes heavy duty canvas pouch with hanging hooks</span></li>
</ul>";6-1-2026 11:34;3;Sets;Pliers>Sets;125;0;;85;1;https://sptools.eu/6732/t8-locking-pliers-10pc-set.jpg;https://sptools.eu/6732/t8-locking-pliers-10pc-set.jpg;https://sptools.eu/6732/t8-locking-pliers-10pc-set.jpg;;;;;;;;;;;
4653;T8 Trim Removal Set; 13.27 ;16;https://sptools.eu/img/tmp/product_mini_6764.jpg;T830867;;"<div>
  <ul>
    <li>Our versatile tool is perfect for removing hole plugs, window, door, sunroof &amp; rubber joints, mirrors, windshield wipers, metal/plastic bolts and throttles, as well as helping with the loosening and removal of stickers/decals, electrical devices and weights on aluminium alloy rims</li>
    <li>Made from durable, non-damaging polymer</li>
    <li>Part of our 888 Series</li>
  </ul>
  <p><br /></p>
  <p><strong>SET INCLUDES:<br /></strong></p>
  <ul>
    <li>Panel remover</li>
    <li>Clip panel remover</li>
    <li>Angled clip panel remover</li>
    <li>Fork tip flat clip remover</li>
    <li>Sharp tip flat clip panel remover</li>
    <li>Blunt tip flat clip panel remover</li>
  </ul>
</div>";11-1-2026 22:01;6;Pry Bars, Hooks, Scrapers & Brushes;Specialty Tools >Pry Bars, Hooks, Scrapers & Brushes;314;0;;9;1;https://sptools.eu/6764/t8-trim-removal-set.jpg;https://sptools.eu/6764/t8-trim-removal-set.jpg;https://sptools.eu/6764/t8-trim-removal-set.jpg;;;;;;;;;;;
4654;T8 SPANNER SET GEAR ROE REVERSIBLE METRIC 9 PC; 126.25 ;0;https://sptools.eu/img/tmp/product_mini_8871.jpg;T810109;;"<div>
  <ul>
    <li>Get this set of 10, 11, 12, 13, 14, 15, 17, 18, and 19mm wrenches</li>
    <li>Made with Chrome Vanadium Steel (Cr-V) for maximum strength and durability</li>
    <li>Meets and surpasses international ANSI and DIN standards</li>
    <li>Comes with a lifetime warranty for peace of mind</li>
  </ul>
</div>";6-1-2026 14:57;3;Sets;Spanners>Sets;18;0;;85;1;https://sptools.eu/8871/888-geardrive-spanner-set-reversible-metric-9-pieces.jpg;https://sptools.eu/8871/888-geardrive-spanner-set-reversible-metric-9-pieces.jpg;https://sptools.eu/8871/888-geardrive-spanner-set-reversible-metric-9-pieces.jpg;;;;;;;;;;;
4656;T8 PLIERSET MINI 3 PC; 30.77 ;0;https://sptools.eu/img/tmp/product_mini_6720.jpg;T832900;;"<p><span></span><b>SET INCLUDES:</b></p>
<ul class=""ul1"">
<li class=""li1""><span class=""s1""></span>Flat Nose Pliers - 125mm (5"")</li>
<li class=""li1""><span class=""s1""></span>Long Nose Pliers - 125mm (5"")</li>
<li class=""li1""><span class=""s1""></span>Diagonal Cutters - 112.5mm (4.5"")</li>
</ul>
<p></p>
<p><b>TOOL FEATURES:</b></p>
<ul class=""ul1"">
<li class=""li1""><span class=""s1""></span>Heavy duty forged alloy steel blades</li>
<li class=""li1""><span class=""s1""></span>Hardened heat treated jaws</li>
<li class=""li1""><span class=""s1""></span>High leverage allows effortless extended use</li>
<li class=""li1""><span class=""s1""></span>Ergonomic and comfortable handles</li>
<li class=""li1""><span class=""s1""></span>Spring handle allows for reduced and fatigue easy operation</li>
</ul>
<p></p>";11-1-2026 22:01;3;Sets;Pliers>Sets;125;0;;19;1;https://sptools.eu/6720/t8-plierset-mini-3-pc.jpg;https://sptools.eu/6720/t8-plierset-mini-3-pc.jpg;https://sptools.eu/6720/t8-plierset-mini-3-pc.jpg;;;;;;;;;;;
4657;T8 PLIER WATERPUMP ADJUSTABLE 2 PC SET; 41.38 ;0;https://sptools.eu/img/tmp/product_mini_6727.jpg;T832910;;"<p><strong><span>SET INCLUDES:</span></strong></p>
<ul>
<li>Multigrips Pliers - 300mm</li>
<li>Multigrips Pliers - 250mm</li>
</ul>
<p><strong><span><span><br /></span></span><span>TOOL FEATURES:</span></strong></p>
<p><span class=""Apple-tab-span""> </span>•<span class=""Apple-tab-span""> </span>Forged alloy steel</p>
<ul class=""ul1"">
<li class=""li1""><span class=""s1""></span>Hardened heat treated jaws</li>
<li class=""li1""><span class=""s1""></span>High leverage allows for effortless extended use</li>
<li class=""li1""><span class=""s1""></span>Multiple jaw position for heavier and varied gripping applications</li>
</ul>";6-1-2026 14:54;3;Sets;Pliers>Sets;125;0;;28;0;https://sptools.eu/6727/t8-plier-waterpump-adjustable-2-pc-set.jpg;https://sptools.eu/6727/t8-plier-waterpump-adjustable-2-pc-set.jpg;https://sptools.eu/6727/t8-plier-waterpump-adjustable-2-pc-set.jpg;;;;;;;;;;;
4658;T8 PLIER SET 200MM 3 PC; 51.98 ;0;https://sptools.eu/img/tmp/product_mini_6717.jpg;T832903;;"<ul>
<li>Combination Pliers - 200mm (8"")</li>
<li>Long Nose Pliers - 200mm (8"")</li>
<li>Diagonal Cutters - 200mm (8"")</li>
</ul>
<p></p>
<ul>
<li><span>Heavy duty forged alloy steel blades</span></li>
<li><span>Hardened heat treated jaws</span></li>
<li><span>High leverage allows effortless extended use</span></li>
<li><span>Ergonomic and comfortable handles featuring slip guards for added safety 200mm (8"")</span></li>
</ul>
<p></p>";6-1-2026 14:54;3;Sets;Pliers>Sets;125;0;;35;0;https://sptools.eu/6717/t8-plier-set-4-pc.jpg;https://sptools.eu/6717/t8-plier-set-4-pc.jpg;https://sptools.eu/6717/t8-plier-set-4-pc.jpg;;;;;;;;;;;
4659;T8 PLIER LOCKING CURVED JAW 3PC SET; 41.38 ;0;https://sptools.eu/img/tmp/product_mini_7846.jpg;T832921;;"<p>SET<b> INCLUDES:</b></p>
<ul class=""ul1"">
<li class=""li1""><span class=""s1""></span>Locking Pliers - Curved Jaw - 250mm (10"")</li>
<li class=""li1""><span class=""s1""></span>Locking Pliers - Curved Jaw - 200mm (8"")</li>
<li class=""li1""><span class=""s1""></span>Locking Pliers - Curved Jaw - 150mm (6"")</li>
</ul>
<p></p>
<p><b>TOOL FEATURES:</b></p>
<ul class=""ul1"">
<li class=""li1""><span class=""s1""></span>888 Series</li>
<li class=""li1""><span class=""s1""></span>Non-slip curved jaws maximises pressure points for any bolt, nut or locking tool application</li>
<li class=""li1""><span class=""s1""></span>Heavy duty hardened jaws for increased gripping power</li>
<li class=""li1""><span class=""s1""></span>Heavy duty knurled adjuster nuts</li>
<li class=""li1""><span class=""s1""></span>Easy quick-release levers</li>
</ul>";6-1-2026 11:34;3;Sets;Pliers>Sets;125;0;;41,38;1;https://sptools.eu/7846/t8-plier-locking-curved-jaw-3pc-set.jpg;https://sptools.eu/7846/t8-plier-locking-curved-jaw-3pc-set.jpg;https://sptools.eu/7846/t8-plier-locking-curved-jaw-3pc-set.jpg;;;;;;;;;;;
4660;T8 CIRCLIP PLIER SET 175MM 4PC; 59.41 ;0;https://sptools.eu/img/tmp/product_mini_6722.jpg;T832932;;"<div>
  <ul>
    <li>Perfect for installing and removing both external and internal retaining clips</li>
    <li>Slim jaws for easy access</li>
    <li>Comfortable cushion grips that prevent slipping</li>
    <li>Polished heads with blackened tips for durability</li>
    <li>Ergonomic handles with spring-loaded design</li>
    <li>Size: 175mm (7 inches)</li>
  </ul>
  <p><br /></p>
  <p><strong>SET INCLUDES:</strong></p>
  <ul>
    <li>Straight Internal Circlip Pliers</li>
    <li>Bent Internal Circlip Pliers</li>
    <li>Straight External Circlip Pliers</li>
    <li>Bent External Circlip Pliers</li>
  </ul>
</div>";6-1-2026 11:34;3;Sets;Pliers>Sets;125;0;;39;1;https://sptools.eu/6722/t8-circlip-plier-set-4pc-175mm.jpg;https://sptools.eu/6722/t8-circlip-plier-set-4pc-175mm.jpg;https://sptools.eu/6722/t8-circlip-plier-set-4pc-175mm.jpg;;;;;;;;;;;
4661;T8 PLIERS HIGH LEVERAGE LONG NOSE 200MM; 21.75 ;20;https://sptools.eu/img/tmp/product_mini_7852.jpg;T832108;;"<div>
  <ul>
    <li>888 Series - Tough forged alloy steel blades</li>
    <li>Hardened heat-treated jaws - Easy to use for longer periods</li>
    <li>Ergonomic handles with slip guards for safety</li>
    <li>Size: 200mm (8 inches)</li>
  </ul>
</div>";6-1-2026 11:35;3;Combination & Long Nose Pliers;Pliers>Combination & Long Nose Pliers;115;0;;21,75;1;https://sptools.eu/7852/t8-pliers-high-leverage-long-nose-200mm.jpg;https://sptools.eu/7852/t8-pliers-high-leverage-long-nose-200mm.jpg;https://sptools.eu/7852/t8-pliers-high-leverage-long-nose-200mm.jpg;;;;;;;;;;;
4662;T8 PLIERS COMBINATION 200MM; 21.75 ;20;https://sptools.eu/img/tmp/product_mini_7856.jpg;T832008;;"<div>
  <ul>
    <li>888 Series - Heavy duty forged alloy steel blades</li>
    <li>Hardened heat treated jaws - High leverage for easy extended use</li>
    <li>Ergonomic handles with slip guards for added safety</li>
    <li>Size: 200mm (8 inches)</li>
  </ul>
</div>";6-1-2026 11:35;3;Diagonal Cutters;Pliers>Diagonal Cutters;119;0;;21,75;1;https://sptools.eu/7856/t8-pliers-combination-200mm.jpg;https://sptools.eu/7856/t8-pliers-combination-200mm.jpg;https://sptools.eu/7856/t8-pliers-combination-200mm.jpg;;;;;;;;;;;
4663;T8 PLIERS CUTTER DIAGONAL 200MM; 21.75 ;20;https://sptools.eu/img/tmp/product_mini_7858.jpg;T832208;;"<div>
  <ul>
    <li>Introducing the 888 Series</li>
    <li>Durable forged alloy steel blades</li>
    <li>Heat treated jaws for extra strength</li>
    <li>Effortlessly use for longer periods with high leverage</li>
    <li>Ergonomic handles with slip guards for added safety and comfort</li>
    <li>Size: 180mm (7 inches)</li>
  </ul>
</div>";6-1-2026 11:35;3;Diagonal Cutters;Pliers>Diagonal Cutters;119;0;;21,75;1;https://sptools.eu/7858/t8-pliers-cutter-diagonal-200mm.jpg;https://sptools.eu/7858/t8-pliers-cutter-diagonal-200mm.jpg;https://sptools.eu/7858/t8-pliers-cutter-diagonal-200mm.jpg;;;;;;;;;;;
4664;T8 PLIERS CIRCLIP INTERNAL STRAIGHT 175MM; 20.16 ;0;https://sptools.eu/img/tmp/product_mini_7851.jpg;T832301;;"<div>
  <ul>
    <li>Perfect for putting in and taking out internal retaining clips</li>
    <li>Thin jaws for easy access</li>
    <li>Grips with anti-slip cushioning</li>
    <li>Shiny heads with blackened tips</li>
    <li>Handles that are spring-loaded and comfortable to hold</li>
    <li>Size: 175mm (7 inches)</li>
  </ul>
  <p><br /></p>
</div>";6-1-2026 11:35;3;Circlip Pliers;Pliers>Circlip Pliers;121;0;;20,16;1;https://sptools.eu/7851/t8-pliers-circlip-internal-straight-175mm.jpg;https://sptools.eu/7851/t8-pliers-circlip-internal-straight-175mm.jpg;https://sptools.eu/7851/t8-pliers-circlip-internal-straight-175mm.jpg;;;;;;;;;;;
4665;T8 PLIERS CIRCLIP EXTERNAL STRAIGHT 175MM; 20.16 ;0;https://sptools.eu/img/tmp/product_mini_7849.jpg;T832302;;"<div>
  <ul>
    <li>Perfect for putting on and taking off external retaining clips</li>
    <li>Narrow jaws for easy access</li>
    <li>Comfortable non-slip cushion grips</li>
    <li>Shiny heads with blackened tips</li>
    <li>Ergonomic handles with spring-loaded action</li>
    <li>Size: 175mm (7 inches)</li>
  </ul>
  <p><br /></p>
</div>";6-1-2026 11:35;3;Pliers;Pliers;114;0;;20,16;1;https://sptools.eu/7849/t8-pliers-circlip-external-straight-175mm.jpg;https://sptools.eu/7849/t8-pliers-circlip-external-straight-175mm.jpg;https://sptools.eu/7849/t8-pliers-circlip-external-straight-175mm.jpg;;;;;;;;;;;
4667;T8 PLIERS CIRCLIP INTERNAL BENT 175MM; 20.16 ;0;https://sptools.eu/img/tmp/product_mini_7850.jpg;T832304;;"<div>
  <ul>
    <li>Perfect for putting on and taking off external retaining clips</li>
    <li>Thin jaws for easy access</li>
    <li>Grips with anti-slip cushioning</li>
    <li>Shiny heads with blackened tips</li>
    <li>Ergonomic handles that are spring-loaded</li>
    <li>Size: 175mm (7 inches)</li>
  </ul>
  <p><br /></p>
</div>";6-1-2026 11:35;3;Circlip Pliers;Pliers>Circlip Pliers;121;0;;20,16;1;https://sptools.eu/7850/t8-pliers-circlip-internal-bent-175mm.jpg;https://sptools.eu/7850/t8-pliers-circlip-internal-bent-175mm.jpg;https://sptools.eu/7850/t8-pliers-circlip-internal-bent-175mm.jpg;;;;;;;;;;;
